code, nom,latitude,longitude,departement
29001,"Argol",48.246388888888887,-4.3163888888888886,29
29133,"Locquirec",48.69083333333333,-3.6483333333333334,29
84137,"Vaison-la-Romaine",44.240833333333335,5.0750000000000002,84
30006,"Aimargues",43.68472222222222,4.2086111111111109,30
46139,"Labathude",44.738333333333337,1.9930555555555556,46
85297,"Triaize",46.393611111111113,-1.1975,85
85127,"Longeville-sur-Mer",46.42444444444444,-1.4894444444444446,85
49324,"La Salle-et-Chapelle-Aubry",47.255277777777778,-0.98583333333333323,49
89331,"Sainpuits",47.518055555555556,3.2594444444444446,89
62458,"Houlle",50.796111111111109,2.1727777777777777,62
03131,"Isserpent",46.162777777777777,3.608888888888889,03
88029,"Bains-les-Bains",48.002499999999998,6.2636111111111115,88
40192,"Mont-de-Marsan",43.890277777777776,-0.50055555555555553,40
22049,"Créhen",48.545555555555552,-2.2130555555555556,22
78193,"Dampierre-en-Yvelines",48.703888888888891,1.9841666666666666,78
22225,"Ploumagoar",48.545277777777777,-3.1324999999999998,22
21580,"Salmaise",47.456111111111113,4.6630555555555562,21
63365,"Saint-Jean-des-Ollières",45.644722222222221,3.4355555555555557,63
11428,"Villemagne",43.358333333333334,2.111388888888889,11
85020,"Benet",46.3675,-0.59722222222222221,85
29294,"Le Tréhou",48.393888888888888,-4.1313888888888881,29
34202,"Pignan",43.584166666666668,3.7619444444444445,34
10316,"Rhèges",48.547499999999999,3.9972222222222222,10
57039,"Augny",49.058888888888887,6.1211111111111105,57
24331,"Pomport",44.779444444444444,0.4177777777777778,24
48193,"Vebron",44.239166666666669,3.5777777777777775,48
71040,"Blanzy",46.703888888888891,4.3902777777777784,71
30329,"Thoiras",44.065277777777773,3.9277777777777776,30
40270,"Saint-Loubouer",43.676944444444445,-0.42000000000000004,40
26221,"Omblèze",44.863611111111112,5.219444444444445,26
11011,"Aragon",43.296111111111109,2.3144444444444443,11
12286,"Vabres-l'Abbaye",43.944999999999993,2.8369444444444447,12
17474,"Villeneuve-la-Comtesse",46.098333333333336,-0.50416666666666665,17
22098,"Landéhen",48.428333333333327,-2.5408333333333331,22
62869,"Wailly",50.246388888888887,2.7222222222222223,62
58231,"Saint-Aubin-les-Forges",47.140833333333333,3.2016666666666667,58
01311,"Prémillieu",45.874166666666667,5.5713888888888885,01
15189,"Saint-Gérons",44.95055555555556,2.216388888888889,15
59168,"Cysoing",50.568333333333335,3.2150000000000003,59
03056,"La Chapelle",46.091388888888893,3.5719444444444441,03
38365,"Saint-Baudille-de-la-Tour",45.789722222222217,5.3383333333333329,38
26361,"Valdrôme",44.50416666666667,5.5730555555555554,26
63260,"Olmet",45.710000000000001,3.6613888888888888,63
58111,"Fâchin",47.005555555555553,3.9677777777777781,58
2A196,"Orto",42.18666666666666,8.9324999999999992,2A
81238,"Saint-Amans-Soult",43.476666666666667,2.4900000000000002,81
32431,"Sérempuy",43.760833333333331,0.8241666666666666,32
32462,"Vic-Fezensac",43.758333333333333,0.30333333333333334,32
50436,"Romagny",48.640000000000001,-0.96611111111111103,50
65018,"Arbéost",42.99805555555556,-0.2852777777777778,65
31106,"Caraman",43.530000000000001,1.7575000000000001,31
58097,"Diennes-Aubigny",46.920555555555552,3.5819444444444444,58
81129,"Lagardiolle",43.504444444444445,2.0938888888888889,81
62055,"Audrehem",50.781111111111109,1.9902777777777778,62
34260,"Saint-Gervais-sur-Mare",43.651944444444446,3.04,34
38235,"Miribel-Lanchâtre",44.974444444444444,5.6202777777777779,38
64391,"Moncayolle-Larrory-Mendibieu",43.265833333333333,-0.84805555555555556,64
77245,"Laval-en-Brie",48.42444444444444,2.9963888888888888,77
16132,"Étagnac",45.894722222222221,0.77888888888888896,16
87038,"Chaptelat",45.908888888888889,1.2594444444444444,87
42287,"Saint-Sauveur-en-Rue",45.269444444444446,4.4950000000000001,42
31559,"Trébons-de-Luchon",42.804166666666667,0.56583333333333341,31
32263,"Moncassin",43.453611111111115,0.47944444444444445,32
76010,"Ancretiéville-Saint-Victor",49.653333333333329,0.97166666666666668,76
85045,"La Chaize-Giraud",46.648055555555558,-1.8169444444444445,85
60017,"Ansauvillers",49.56444444444444,2.3883333333333332,60
06125,"Saint-Martin-d'Entraunes",44.141944444444441,6.7622222222222224,06
24368,"Saint-Antoine-Cumond",45.256388888888885,0.1986111111111111,24
26033,"La Baume-de-Transit",44.338333333333338,4.865555555555555,26
81192,"Murat-sur-Vèbre",43.685277777777777,2.8538888888888891,81
59601,"Trélon",50.05833333333333,4.1027777777777779,59
36070,"Éguzon-Chantôme",46.44222222222222,1.5825,36
95181,"Courcelles-sur-Viosne",49.077777777777783,2.0013888888888891,95
47258,"Sainte-Maure-de-Peyriac",44.012777777777778,0.1525,47
89169,"Flogny-la-Chapelle",47.952500000000001,3.8722222222222222,89
16160,"Guimps",45.463333333333338,-0.24694444444444444,16
23258,"Vareilles",46.300277777777772,1.4772222222222224,23
32365,"Saint-Blancard",43.344166666666666,0.64666666666666661,32
42076,"Cremeaux",45.907777777777774,3.9283333333333332,42
12133,"Luc-la-Primaube",44.313888888888883,2.5349999999999997,12
87101,"Mortemart",46.041666666666664,0.95638888888888884,87
18079,"Crézancy-en-Sancerre",47.305277777777775,2.7438888888888888,18
94022,"Choisy-le-Roi",48.766388888888891,2.4077777777777776,94
2B107,"Ersa",42.975000000000001,9.3800000000000008,2B
84149,"Violès",44.161944444444444,4.9547222222222222,84
76041,"Autretot",49.651388888888889,0.73111111111111116,76
2B135,"Isolaccio-di-Fiumorbo",42.002222222222223,9.2808333333333337,2B
65413,"Sazos",42.883611111111108,-0.025277777777777777,65
27513,"Saint-Aubin-des-Hayes",49.009166666666665,0.67861111111111105,27
42018,"Bessey",45.385833333333331,4.6952777777777781,42
85178,"Le Poiré-sur-Vie",46.768611111111113,-1.5083333333333333,85
72220,"Nogent-le-Bernard",48.236111111111114,0.48916666666666669,72
33085,"Camblanes-et-Meynac",44.765000000000001,-0.48749999999999999,33
59150,"Cobrieux",50.543888888888887,3.2294444444444448,59
88019,"Autigny-la-Tour",48.399444444444441,5.7594444444444441,88
70418,"Le Pont-de-Planches",47.535555555555554,5.9216666666666669,70
07209,"Saint-Andéol-de-Fourchades",44.848611111111111,4.2988888888888885,07
76387,"Lindebeuf",49.711111111111116,0.90694444444444444,76
64032,"Araujuzon",43.359722222222224,-0.81861111111111107,64
51205,"Dampierre-au-Temple",49.047777777777775,4.3894444444444449,51
67291,"Mertzwiller",48.863055555555555,7.6797222222222228,67
06158,"Villars-sur-Var",43.937222222222218,7.0972222222222223,06
28398,"Unverre",48.199444444444438,1.0933333333333333,28
80788,"Vergies",49.933611111111105,1.8472222222222223,80
